Timestamp,Value,Type
18:20:40.464,"81\r\n",received
18:20:40.464,"83\r\n",received
18:20:40.464,"78\r\n",received
18:20:40.464,"78\r\n",received
18:20:40.464,"78\r\n",received
18:20:40.464,"76\r\n",received
18:20:40.464,"72\r\n",received
18:20:40.464,"70\r\n",received
18:20:40.464,"73\r\n",received
18:20:40.464,"78\r\n",received
18:20:40.464,"77\r\n",received
18:20:40.464,"72\r\n",received
18:20:40.464,"76\r\n",received
18:20:40.464,"85\r\n",received
18:20:40.464,"92\r\n",received
18:20:40.464,"95\r\n",received
18:20:40.464,"98\r\n",received
18:20:40.464,"98\r\n",received
18:20:40.464,"96\r\n",received
18:20:40.464,"96\r\n",received
18:20:40.464,"98\r\n",received
18:20:40.464,"95\r\n",received
18:20:40.464,"92\r\n",received
18:20:40.464,"85\r\n",received
18:20:40.464,"83\r\n",received
18:20:40.464,"82\r\n",received
18:20:40.464,"82\r\n",received
18:20:40.464,"81\r\n",received
18:20:40.464,"80\r\n",received
18:20:40.464,"83\r\n",received
18:20:40.464,"81\r\n",received
18:20:40.464,"76\r\n",received
18:20:40.464,"76\r\n",received
18:20:40.464,"73\r\n",received
18:20:40.464,"68\r\n",received
18:20:40.464,"65\r\n",received
18:20:40.464,"62\r\n",received
18:20:40.464,"60\r\n",received
18:20:40.464,"60\r\n",received
18:20:40.464,"65\r\n",received
18:20:40.464,"73\r\n",received
18:20:40.464,"79\r\n",received
18:20:40.464,"84\r\n",received
18:20:40.464,"-1\r\n",received
18:20:40.464,"2\r\n",received
18:20:40.464,"2\r\n",received
18:20:40.464,"-1\r\n",received
18:20:40.464,"-5\r\n",received
18:20:40.464,"-8\r\n",received
18:20:40.464,"-15\r\n",received
18:20:40.464,"-20\r\n",received
18:20:40.464,"-25\r\n",received
18:20:40.464,"-27\r\n",received
18:20:40.464,"-25\r\n",received
