Timestamp,Value,Type
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"5\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"4\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"3\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-4\r\n",received
22:11:00.868,"-5\r\n",received
22:11:00.868,"-5\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-11\r\n",received
22:11:00.868,"-11\r\n",received
22:11:00.868,"-11\r\n",received
22:11:00.868,"-11\r\n",received
22:11:00.868,"-12\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-9\r\n",received
22:11:00.868,"-10\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-6\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-8\r\n",received
22:11:00.868,"-6\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"-7\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"2\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"0\r\n",received
22:11:00.868,"1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-1\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-2\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.868,"-3\r\n",received
22:11:00.879,"-3\r\n",received
22:11:00.879,"-2\r\n",received
22:11:00.879,"-4\r\n",received
22:11:00.879,"-3\r\n",received
22:11:00.879,"-2\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-4\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-7\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-4\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-7\r\n",received
22:11:00.879,"-6\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-5\r\n",received
22:11:00.879,"-282\r\n",received
22:11:00.879,"-246\r\n",received
22:11:00.879,"-287\r\n",received
22:11:00.879,"-253\r\n",received
22:11:00.892,"-273\r\n",received
22:11:00.892,"-245\r\n",received
22:11:00.892,"-230\r\n",received
22:11:00.892,"-256\r\n",received
22:11:00.892,"-240\r\n",received
22:11:00.892,"-250\r\n",received
22:11:00.892,"-243\r\n",received
22:11:00.892,"-236\r\n",received
22:11:00.892,"-238\r\n",received
22:11:00.892,"-232\r\n",received
22:11:00.892,"-238\r\n",received
22:11:00.892,"-252\r\n",received
22:11:00.892,"-245\r\n",received
22:11:00.892,"-246\r\n",received
22:11:00.892,"-242\r\n",received
22:11:00.892,"-247\r\n",received
22:11:00.892,"-229\r\n",received
22:11:00.892,"-240\r\n",received
22:11:00.892,"-235\r\n",received
22:11:00.892,"-233\r\n",received
22:11:00.892,"-227\r\n",received
22:11:00.892,"-226\r\n",received
